item_name,vendor_id,min_price,max_price,unit
2x6 treated lumber,demo_vendor,,,
3 phase 45 amp breaker eatonton,demo_vendor,,,
3 phase breaker,demo_vendor,,,
3 pole 60 amp breaker,demo_vendor,,,
3 pole volt on 50 amp breaker,demo_vendor,,,
3/0 AWG Copper THHN,demo_vendor,,,
3/4 car flex,demo_vendor,,,
3/4 connectors,demo_vendor,,,
3/4 emt pipe,demo_vendor,,,
3/4 in. x 10 ft. EMT Conduit x 25,demo_vendor,,,
3/4 in. x 5 ft. Electrical Metallic Tubing (EMT)- Steel Conduit,demo_vendor,,,
3/4 straps,demo_vendor,,,
3/4 wp box,demo_vendor,,,
30 Amp 250-Volt 3-Wire Locking Single Outlet,demo_vendor,,,
30 Amp Three Pole Bolt-On Breaker (THQB32030),demo_vendor,,,
30 am breaker,demo_vendor,,,
30 amp 2 pole breaker,demo_vendor,,,
30 amp 2 pole no relay switch,demo_vendor,,,
30 amp 600v dual element time fuse,demo_vendor,,,
30 amp breaker,demo_vendor,,,
30 amp outlet,demo_vendor,,,
30 amp square d breaker 3p,demo_vendor,,,
350 ft 10-2 mc,demo_vendor,,,
3P 70A GE BREAKER,demo_vendor,,,
3P 90A 600V Rated CH Bolt-in Breakers,demo_vendor,,,
3ea New Surge Surpressors,demo_vendor,,,
3ph 200A breaker,demo_vendor,,,
4 half blank kos,demo_vendor,,,
4 pin LED exterior can light replacement bulbs,demo_vendor,,,
4' Fluorecent bulb pack 10,demo_vendor,,,
40A 2-pole breaker,demo_vendor,,,
4ft LED Ballast Bypass Tubes,demo_vendor,,,
4x4 extension rings,demo_vendor,,,
4x4 shallow metal junction box,demo_vendor,,,
50 AMP Twist Lock Plug,demo_vendor,,,
5S SS Cover,demo_vendor,,,
"5S box 2-1/8"" Deep MKO",demo_vendor,,,
60 amp 3p breaker seimens,demo_vendor,,,
600A Fuse,demo_vendor,,,
600v fuse connectors,demo_vendor,,,
60amp subpanel,demo_vendor,,,
70 Amp Breaker 3pole,demo_vendor,,,
75 ft. 10 Gauge Black Stranded Copper THHN Wire,demo_vendor,,,
75 ft. 10 Gauge Blue Stranded Copper THHN Wire,demo_vendor,,,
ABB 100 Amp 1 in. 3-Pole Circuit Breaker (THQL32100A),demo_vendor,,,
ABB lighting contactor power pole cr460xp31,demo_vendor,,,
ASM C/B 2p 120/240v 60a,demo_vendor,,,
Ac copacitor,demo_vendor,,,
Ac fillers,demo_vendor,,,
Ac tape,demo_vendor,,,
Ac unit,demo_vendor,,,
Add Labo,demo_vendor,,,
Adjustable stringer setter,demo_vendor,,,
Air Bags,demo_vendor,,,
Anchors and screws,demo_vendor,,,
Assessment,demo_vendor,,,
Black Tape,demo_vendor,,,
Blank,demo_vendor,,,
Bolt on anchors,demo_vendor,,,
Breaker 20 amp. Gfi,demo_vendor,,,
Breaker Repair,demo_vendor,,,
Breaker SRPE30A15 - GE - unit,demo_vendor,,,
Breaker blanks,demo_vendor,,,
Breaker lock and masterlock,demo_vendor,,,
CC difference,demo_vendor,,,
Cantex 4 in. x 4 in. x 2 in. Junction Box,demo_vendor,,,
"Capacitor, contactor, relays",demo_vendor,,,
Carrier -control Relay-Time-Delay-CEPL130691,demo_vendor,,,
Carrier-HK50AA058-Control-Board,demo_vendor,,,
Cerrowire 500 ft. 6 Gauge Black Stranded Copper THHN Wire,demo_vendor,,,
Cerrowire 500 ft. 8 Gauge Black Stranded Copper THHN Wire,demo_vendor,,,
Circuit Separation,demo_vendor,,,
Circuit finder,demo_vendor,,,
Commercial Breaker,demo_vendor,,,
"Commercial Electric 1-Gang Extra Duty Non-Metallic Low Profile While-In-Use Weatherproof Cover Horizontal/Vertical Receptacle Cover, Gray",demo_vendor,,,
Commercial Electric Gray 1-Gang Horizontal/Vertical Weatherproof Universal Device Cover,demo_vendor,,,
Commercial-Grade Breakers:,demo_vendor,,,
Connecticut Electric 3-Phases 50 Amp 240-Volt Coil 600-Volt Max Definite Purpose Contactor,demo_vendor,,,
Connectors,demo_vendor,,,
Connectors and Fittings,demo_vendor,,,
Contact Cleaner,demo_vendor,,,
Contactor,demo_vendor,,,
Contactor Tcs Basys Sl2105 (apex Controls),demo_vendor,,,
Control panel  Reprogram,demo_vendor,,,
Cord Plug,demo_vendor,,,
Cut in box,demo_vendor,,,
Data cord,demo_vendor,,,
Decor switch,demo_vendor,,,
Diangosis job,demo_vendor,,,
Digital Timer Relay,demo_vendor,,,
Din rail stick,demo_vendor,,,
Disconnect handle for the Firetrol FTA1930-AM125B + Internal mechanisms,demo_vendor,,,
Dispsoal,demo_vendor,,,
Duel element time delay,demo_vendor,,,
"EATON Surge Protection Device, 3 Phase, 480V, 3 Poles, 3 Wires",demo_vendor,,,
ELECTRICAL OUTLET,demo_vendor,,,
"EMT conduit, fittings, straps (50 ft run)",demo_vendor,,,
Eaton 30-amp disconnect,demo_vendor,,,
Eaton/Cutler-Hammer BAB3040H 3 Pole Circuit Breaker,demo_vendor,,,
Electrical Tape Black and Red,demo_vendor,,,
Electrical panel  cover,demo_vendor,,,
Exit sign battery packs,demo_vendor,,,
F661 Century 1/4 hp 1725 RPM 56 Frame 115V Split Phase Rigid Base TENV Motor Century # F661,demo_vendor,,,
"Fasteners, sealant, incidentals",demo_vendor,,,
Federal Pacific NA2P60 60amp 220V double breaker,demo_vendor,,,
Filler Plate cover,demo_vendor,,,
Fuse,demo_vendor,,,
Fuse 60 AMP,demo_vendor,,,
Fuse Adapter Plate,demo_vendor,,,
GE Power Pole: 2NO/2NC,demo_vendor,,,
GE PowerMark Plus 125 Amp 4-Space 8-Circuit Single-Phase Indoor Main Lug Circuit Breaker Panel,demo_vendor,,,
GE Q-Line 20 Amp 1 in. Single-Pole Circuit Breaker,demo_vendor,,,
GE Q-Line 20 Amp 1/2 in. Single-Pole Circuit Breaker,demo_vendor,,,
GE SEHA36AT0060 breaker,demo_vendor,,,
GFCI Circuit Breaker 120V 20A,demo_vendor,,,
GFCI Outlet with wall plate,demo_vendor,,,
GFCI outlet,demo_vendor,,,
GFCI outlets,demo_vendor,,,
GFI RS cover,demo_vendor,,,
GRK Fasteners #9 x 2-1/2 in. Star Drive Bugle Head R4 Multi-Purpose Screw (100-per Pack),demo_vendor,,,
General Electric TEY360 3 Pole Circuit Breaker,demo_vendor,,,
Gfi breakers,demo_vendor,,,
Glue,demo_vendor,,,
Grease,demo_vendor,,,
Halex 3-1/2 in. Standard Fitting Steel EMT Set-Screw Coupling (6-Pack),demo_vendor,,,
Halex 3/8 in. Non-Metallic (NM) Twin-Screw Cable Clamp Connectors (5-Pack),demo_vendor,,,
Half inch conduit carflex,demo_vendor,,,
Half inch connectors weather tight,demo_vendor,,,
"Hangers, Supports & Mounting Hardware",demo_vendor,,,
Hanging materials,demo_vendor,,,
Industrial 3 pole breaker,demo_vendor,,,
Industrial walk-in Freezer Fan,demo_vendor,,,
Install/ Replace 20-60a Cartridge Fuse,demo_vendor,,,
Insulator,demo_vendor,,,
Isolated ground outlet,demo_vendor,,,
Ite 225 amp main breaker,demo_vendor,,,
J Box,demo_vendor,,,
"JB w/Raised Cover, 20A Rec, MC Fittings, Straps, Screws, Misc. Material",demo_vendor,,,
JOB-250721-0503  GFCI/AFC (Easton QBHW2025)breaker 30amp,demo_vendor,,,
Jbox,demo_vendor,,,
Junction Box,demo_vendor,,,
KNX Actuator,demo_vendor,,,
KNX Controller,demo_vendor,,,
L a b o r,demo_vendor,,,
L bracket,demo_vendor,,,
Label tape,demo_vendor,,,
Labr Remainder,demo_vendor,,,
Labr remainder for min,demo_vendor,,,
"Leviton 15 Amp 125-Volt Combo Self-Test Tamper-Resistant GFCI Outlet and Switch, White",demo_vendor,,,
Light contactor,demo_vendor,,,
Limited Access Tracing Short M1l3,demo_vendor,,,
Lock Bypass Tool Kit,demo_vendor,,,
Locke rings half,demo_vendor,,,
Low peak Fuses,demo_vendor,,,
Lug Kits,demo_vendor,,,
Lugs,demo_vendor,,,
MC 12/2,demo_vendor,,,
MC 12/2 x 250 ft. Wires,demo_vendor,,,
MC Cable Connectors & Electrical Fasteners,demo_vendor,,,
MC Cable connections,demo_vendor,,,
MC connectors,demo_vendor,,,
Male plug adapter,demo_vendor,,,
Min Rate,demo_vendor,,,
Minor Troubleshooting single fixture testing,demo_vendor,,,
Minor electrical supplies,demo_vendor,,,
Misc. Electricalsupplies,demo_vendor,,,
Misc. Parts tape hardware etc,demo_vendor,,,
Misc. Supplies,demo_vendor,,,
"Miscellaneous nuts screws, bolts, tape glue.",demo_vendor,,,
Motion sensor,demo_vendor,,,
Mounting Screws/Anchors/Lag Bolts,demo_vendor,,,
Mounting screws,demo_vendor,,,
NEMA 14-50 outlet,demo_vendor,,,
Outlet,demo_vendor,,,
Outlet box & cover,demo_vendor,,,
Outlet cover 30 amp,demo_vendor,,,
Panel Mounting Hardware,demo_vendor,,,
Plug,demo_vendor,,,
Plug socket,demo_vendor,,,
RTU,demo_vendor,,,
Raycap SURGE-AC2100FNA07 230V power surge protector,demo_vendor,,,
Receptacle,demo_vendor,,,
Receptacle cover plate / white,demo_vendor,,,
Receptacles hubble with covers,demo_vendor,,,
Red Breaker Lockout,demo_vendor,,,
Replaced contactor,demo_vendor,,,
Rigid collar,demo_vendor,,,
S/O Cord 75 ft,demo_vendor,,,
SQUARE D Breaker Circuit Cover,demo_vendor,,,
SWITCH,demo_vendor,,,
Second visit,demo_vendor,,,
Service minimum time,demo_vendor,,,
Shop Supplies,demo_vendor,,,
Siemens 20 amp fuse,demo_vendor,,,
Siemens 30 Amp Double-Pole Type QP Circuit Breaker,demo_vendor,,,
"Siemens BQD6340 Circuit Breaker, 480 volt, 3 phase",demo_vendor,,,
Silicone tube,demo_vendor,,,
Single Circuit Breaker Installation Single Pole 15 or 20amp,demo_vendor,,,
Single bell box,demo_vendor,,,
Single gange blank,demo_vendor,,,
Solid state,demo_vendor,,,
Southwire 100 ft. 10/3 Solid Romex SIMpull CU NM-B W/G Wire,demo_vendor,,,
Square D 1 Pole Circuit Breaker,demo_vendor,,,
Square D 20A Bolt-On Breaker,demo_vendor,,,
Square D Breaker Box,demo_vendor,,,
Square D EDB14020 20 AMP,demo_vendor,,,
Square D Homeline 15 Amp Single-Pole Circuit Breaker(HOM115CP),demo_vendor,,,
Square D Homeline 30 Amp 2-Pole Circuit Breaker(HOM230CP),demo_vendor,,,
Square D Homeline 30 Amp Single-Pole Circuit Breaker(HOM130CP),demo_vendor,,,
"Square D Miniature Circuit Breaker: 20Amp, 277V AC, Single Phase,  18KA at 120/240V AC, 1 Pole, Std Item 3TW13 Mfr. Model: EDB14020",demo_vendor,,,
Square D X Series 20 Amp 125V Tamper Resistant Indoor GFCI Duplex Outlet Decorator Receptacle Back Wire Clamps Matte Black,demo_vendor,,,
Square d 3 pole bolt in breaker. Qo,demo_vendor,,,
SquareD minature gfi circuit breaker,demo_vendor,,,
Steel EMS SS conn,demo_vendor,,,
Steel EMT SS couplers,demo_vendor,,,
Straps and Safety Cord Covers,demo_vendor,,,
Strpas half,demo_vendor,,,
T r I p,demo_vendor,,,
THHN 12/2 x 250 ft. Wires,demo_vendor,,,
Terminals,demo_vendor,,,
Terminations,demo_vendor,,,
This is an invoice correction for JOB-250327-3398. Closed out to provider for $272. Invoice amount is $275,demo_vendor,,,
Tie Down Kits,demo_vendor,,,
Timer cover,demo_vendor,,,
Tork 30A Timer,demo_vendor,,,
Tr!p Ch@rge,demo_vendor,,,
Transportation,demo_vendor,,,
Twin 20/20 Breaker,demo_vendor,,,
U joist hangar,demo_vendor,,,
Unbranded Universal Seal 1 in. x 1 in. x 12 ft. Impregnated Expanding Open-Cell Foam Sealant Tape,demo_vendor,,,
"WIRE,WIRENUTS,BOLTS",demo_vendor,,,
Was not late had app issues,demo_vendor,,,
Weather Proof Wire Connectors,demo_vendor,,,
WindyNation - 100 ft. 6/3 6 Gauge 3 Conductor 600-Volt Black SOOW Cord,demo_vendor,,,
Wire,demo_vendor,,,
Wire 10/4 port cable,demo_vendor,,,
Wire Connectors,demo_vendor,,,
Wire Connectors and Test Leads,demo_vendor,,,
Wire connection,demo_vendor,,,
Wire management,demo_vendor,,,
Wire nut,demo_vendor,,,
Wire nuts,demo_vendor,,,
Wire nuts/box cover,demo_vendor,,,
Wire roll,demo_vendor,,,
Wires,demo_vendor,,,
Wiring and junction,demo_vendor,,,
Wood screws,demo_vendor,,,
Zipties,demo_vendor,,,
additional,demo_vendor,,,
agreed cc rate,demo_vendor,,,
approved cc rate,demo_vendor,,,
ballast,demo_vendor,,,
bolt in breaker,demo_vendor,,,
conduit/wire/fittings/junction box and cover,demo_vendor,,,
connections and bump stops,demo_vendor,,,
digital circuit breaker finder,demo_vendor,,,
"electrical connectors ,wires and misc.",demo_vendor,,,
"electrical supplies, metal straps, MC connectors, screws, wire connectors, j-box",demo_vendor,,,
electrical test,demo_vendor,,,
install customer slide breaker and a commercial panel,demo_vendor,,,
jbox and connectors,demo_vendor,,,
material,demo_vendor,,,
nch-1000,demo_vendor,,,
o,demo_vendor,,,
outlet gfi 20 amp,demo_vendor,,,
paid,demo_vendor,,,
panel board latch,demo_vendor,,,
panel board lock,demo_vendor,,,
relacement switch,demo_vendor,,,
sliding panel release arm,demo_vendor,,,
square d qo 50 amp 2 pole circuit breaker,demo_vendor,,,
used 2 pole control breaker,demo_vendor,,,
wago connector,demo_vendor,,,
wire repair,demo_vendor,,,
wires and connectors,demo_vendor,,,
"wiring, panel box",demo_vendor,,,
Ems communication module relay,demo_vendor,,,
incurred,demo_vendor,,,
"20 A, 277V AC, Single Phase,  18KA at 120/240V AC, 1 Poles Std",demo_vendor,,,
20amp Mini Circuit Breaker,demo_vendor,,,
20amp contactor,demo_vendor,,,
24 ft. 16 Gauge White Stranded Primary Wire,demo_vendor,,,
240 flat,demo_vendor,,,
24v relays,demo_vendor,,,
250ft data cable,demo_vendor,,,
3 volt led replacement battery,demo_vendor,,,
480 stepdown buck box,demo_vendor,,,
A26 3-pole contactor (for hot water heater),demo_vendor,,,
AFC16 4-pole contactor,demo_vendor,,,
Box connectors,demo_vendor,,,
Buzzer and Reciever,demo_vendor,,,
Cable conduit run materials,demo_vendor,,,
Data Switch Box,demo_vendor,,,
Door chime kit,demo_vendor,,,
Doorbell Receiver,demo_vendor,,,
Driveway bell,demo_vendor,,,
Electric wire 10/2,demo_vendor,,,
"Electrical Tape, White",demo_vendor,,,
Em ballast,demo_vendor,,,
Equiptment anchors,demo_vendor,,,
Fiber cleaner to clean contact relays pins,demo_vendor,,,
Finder relays,demo_vendor,,,
Industrial doorbell,demo_vendor,,,
LAMPS RECYCLE,demo_vendor,,,
LED Exit Combo With LED Dual Heads,demo_vendor,,,
LED15T8/L48/DM/835/SUB/G7,demo_vendor,,,
Labo r,demo_vendor,,,
Low voltage wiring,demo_vendor,,,
Materials (Junctions Box),demo_vendor,,,
Max Pro  10 -oz isopropyl alcohol (90%) all perpose cleaner,demo_vendor,,,
Mounting brackets and wires,demo_vendor,,,
New Buzzer,demo_vendor,,,
New Communication System (Cash wrap),demo_vendor,,,
Photocell &senor,demo_vendor,,,
QHE4X32 UNV,demo_vendor,,,
Receiving Doorbell,demo_vendor,,,
Regular ballast,demo_vendor,,,
Relay,demo_vendor,,,
Relays,demo_vendor,,,
Remote Doorbell Safeguard Alert Chime,demo_vendor,,,
Siren/Alarm,demo_vendor,,,
Southwire 250 ft. 14/2 Romex SIMpull Solid NM-B W/G Wire,demo_vendor,,,
Speaker wire and D ring supports,demo_vendor,,,
Square d forward/ dry type contactor,demo_vendor,,,
Termination Kit,demo_vendor,,,
Timers,demo_vendor,,,
Twist-N-Lock 75 lbs. Drywall Anchors,demo_vendor,,,
WD-40 Classic Product 0.9 Ounce(s) Multi-purpose Rust Remover,demo_vendor,,,
"Weatherized button, momentary",demo_vendor,,,
Wireless Door Sensor Button: ERA-UTX,demo_vendor,,,
Wires & Connectors,demo_vendor,,,
Wires and Screws,demo_vendor,,,
Wiring and connectors,demo_vendor,,,
electrician to test locators,demo_vendor,,,
electricians charges,demo_vendor,,,
fire alarm system,demo_vendor,,,
fuse,demo_vendor,,,
labtechadjust,demo_vendor,,,
low voltage bell wire 18/2,demo_vendor,,,
motoro brake,demo_vendor,,,
panel blanks exposed slots,demo_vendor,,,
remove,demo_vendor,,,
removed,demo_vendor,,,
wirenut/ spade onnectors,demo_vendor,,,
100 ft. 12 Gauge White Stranded Copper THHN Wire,demo_vendor,,,
2 gang cover,demo_vendor,,,
2 gang cut in metal box,demo_vendor,,,
2 outlets,demo_vendor,,,
"Commercial Construction Dual Handicap ADA Door Opener For Storefront Double Doors,",demo_vendor,,,
F clamps,demo_vendor,,,
"Leviton 15 Amp Single-Pole Toggle Framed 4-Way AC Switch, White 54504-2WS",demo_vendor,,,
Mc straps,demo_vendor,,,
"Parts: 3/4 in. EME Conduit Commercial Electric Gray 1-Gang Weatherproof Blank Cover Halex 3/4 in. Rigid Type LB Threaded Aluminum Conduit Body 2 gang metallic weatherproof box with 3 3/4 in Holes, Gray milwaukee 1 in emt aluminium conduit bender Cerrowire 100 ft. 12 Gauge Red Solid Copper THHN Wire WAGO 2-Wire Lever-Nut (100-Kit) Halex 1/2 in. Electrical Metallic Tube (EMT) Set-Screw Connectors (5-Pack) halex 3/44 in rigid 1 hole conduit straps 4 pack milwaukee 1/4 in x 25ft steel fish tape with low profile tip commercial electric 1/2 in x 20ft electric tape mmulti colour 6 pack halex 1 in 3/4 in Rigid reducing bushing",demo_vendor,,,
"SQUARE D Definite Purpose Magnetic Contactor: 2 Poles, 120V AC, 40 A, Non-Reversing",demo_vendor,,,
Self tappers,demo_vendor,,,
Toggle bolts,demo_vendor,,,
"Total, issues with app",demo_vendor,,,
Washers,demo_vendor,,,
Wire nuts lab adju,demo_vendor,,,
connectors,demo_vendor,,,
taxes,demo_vendor,,,
lighting assessment,demo_vendor,,,
Approved Proposal,demo_vendor,,,
30 amp 480 volt fuse,demo_vendor,,,
ManPower,demo_vendor,,,
NTE,demo_vendor,,,
Red Box Removal Flat Rate,demo_vendor,,,
RedBox Removal Flat Rate,demo_vendor,,,
RedBoxRemovaFlatRate,demo_vendor,,,
Removal,demo_vendor,,,
Trailer,demo_vendor,,,
adj manhours to complete work,demo_vendor,,,
adj per and manhours to complete job,demo_vendor,,,
adj per nte and manhours to complete job,demo_vendor,,,
manhours to complete job,demo_vendor,,,
red,demo_vendor,,,
redbox removal,demo_vendor,,,
#4 Main Lug,demo_vendor,,,
#4 Polaris lugs,demo_vendor,,,
#4 THHN Wire,demo_vendor,,,
1 Redbox  removed,demo_vendor,,,
1 Redbox Removal,demo_vendor,,,
1 Redbox removed,demo_vendor,,,
100amp 250 vac disconnect,demo_vendor,,,
100amp 250vsc fuse,demo_vendor,,,
12-GAUGE/2-GAUGE SOLID CU MC,demo_vendor,,,
2 Redbox removal,demo_vendor,,,
2 Redbox removed,demo_vendor,,,
"3"" galvanized coupling",demo_vendor,,,
3” 90 angle,demo_vendor,,,
3” Conduit,demo_vendor,,,
3” conduit hangars,demo_vendor,,,
A,demo_vendor,,,
Adhesive,demo_vendor,,,
Ashesive,demo_vendor,,,
"BELL 3.9 in. W x 6.1 in. L Single Gang Multipurpose Gasket, 2-Pack",demo_vendor,,,
BELL N3R Blank Flat Plastic Gray 1-Gang Weatherproof Electrical Outlet Cover and Light Switch Cover for Wall Outlet,demo_vendor,,,
Bell box one gang blank cover,demo_vendor,,,
Bucket of mortar,demo_vendor,,,
Bucket of premixed mortar,demo_vendor,,,
CC Payment Difference,demo_vendor,,,
Cleanup and discard of trash,demo_vendor,,,
Clear Acrylic caulking,demo_vendor,,,
Dis,demo_vendor,,,
Double Redbox + Pressure Wash,demo_vendor,,,
"Double Removal, Pressure Wash",demo_vendor,,,
"Double Removal, Pressure Washing",demo_vendor,,,
"Double Removal, Pressyre Wash",demo_vendor,,,
Double removed and disposed off site,demo_vendor,,,
Double unit removal,demo_vendor,,,
"Dry Run, Additional Electrical",demo_vendor,,,
Dum Truck,demo_vendor,,,
Dum track,demo_vendor,,,
Dum truck removal,demo_vendor,,,
E-Z Ancor 100 lbs. Philips Pan Head Heavy-Duty Toggle LockSelf Drilling Drywall Anchors with Screws (10-Pack),demo_vendor,,,
Electrical removal,demo_vendor,,,
Electrick secured and paper work,demo_vendor,,,
F32T8/841,demo_vendor,,,
Fill out checklist,demo_vendor,,,
Fill sheet out too,demo_vendor,,,
Flat rate red box removal $450,demo_vendor,,,
Halex 3/8 in. Flexible Metal Conduit (FMC) Duplex Connectors (2-Pack),demo_vendor,,,
Labeling supplies,demo_vendor,,,
Lock and Key,demo_vendor,,,
MANPOWER,demo_vendor,,,
Mileage,demo_vendor,,,
NTE Redbox removal,demo_vendor,,,
One gang handy steel box,demo_vendor,,,
Other,demo_vendor,,,
PHOTOCELL,demo_vendor,,,
Pressure Wash,demo_vendor,,,
Presure Washer,demo_vendor,,,
Presure was,demo_vendor,,,
Presure wash,demo_vendor,,,
Pro-meza,demo_vendor,,,
Q,demo_vendor,,,
QHE2X32 UNV 120-277 BALLAST,demo_vendor,,,
QOB130 SqD Mini Circuit Breaker,demo_vendor,,,
RED,demo_vendor,,,
REDBOX NTE,demo_vendor,,,
REMOVAL,demo_vendor,,,
RedBox Removal,demo_vendor,,,
Redbox + Pressure Wash,demo_vendor,,,
Redox Dry Run NTE,demo_vendor,,,
Removal and Pressure Wash,demo_vendor,,,
Safety Disconnect,demo_vendor,,,
"Single Removal, Pressure Wash",demo_vendor,,,
Single Removal. Pressure Wash,demo_vendor,,,
Southwire 25 ft. 12/3 Black/White/Green Solid CU THHN Tri-Wire,demo_vendor,,,
Summary,demo_vendor,,,
Tiile,demo_vendor,,,
Tile,demo_vendor,,,
Unistrut,demo_vendor,,,
Unistrut straps,demo_vendor,,,
Work,demo_vendor,,,
cleaningpaintingtilereplacement,demo_vendor,,,
covebase adhesive,demo_vendor,,,
dry,demo_vendor,,,
drywall mud,demo_vendor,,,
exterior silicone caulking,demo_vendor,,,
flat rate500,demo_vendor,,,
labo error  on app,demo_vendor,,,
meter reading?,demo_vendor,,,
nye,demo_vendor,,,
paint,demo_vendor,,,
patching/screws/adhesive/rollers,demo_vendor,,,
power washjng,demo_vendor,,,
primer,demo_vendor,,,
redbbox,demo_vendor,,,
roof unit disconect,demo_vendor,,,
sandpaper,demo_vendor,,,
single Redbox unit removal,demo_vendor,,,
tiles,demo_vendor,,,
tough tiles spray can kits,demo_vendor,,,
FLS,demo_vendor,,,
lift,demo_vendor,,,
12/2 MC W/G AL CLAD 25-FT,demo_vendor,,,
4-IN EXPOSED WORK COVER 1,demo_vendor,,,
"4-IN SQBOX 2-1/8- IND 1/2""",demo_vendor,,,
500 ft. 20/2 Twisted Copper Bell Wire,demo_vendor,,,
600ft 12 Gauge 3 Conductor 300- Volt Black SJOOW Cable Cord,demo_vendor,,,
9v battery,demo_vendor,,,
ADA button and hardware,demo_vendor,,,
Botton for bell,demo_vendor,,,
Box,demo_vendor,,,
Brackets and Hardware,demo_vendor,,,
Caps and Connectors,demo_vendor,,,
Concrete screws,demo_vendor,,,
Conduit Bender,demo_vendor,,,
Conduits,demo_vendor,,,
Door switch,demo_vendor,,,
ENT 20A 125V TR/ WR RECEPTACLE,demo_vendor,,,
HM #6X 1 - IN COURSE DRW-PHL,demo_vendor,,,
LED LCD Monitor,demo_vendor,,,
Labr remainder for emerncy call,demo_vendor,,,
Poly Pull Line with Orange Tracer 6500-ft,demo_vendor,,,
"SIGMA 1/2"" FLEX SNAP IN",demo_vendor,,,
SIGMA ONE HOLE  STRAP,demo_vendor,,,
Switch,demo_vendor,,,
UTL WHT 6FT 6 OUT SURGE S,demo_vendor,,,
Wire Lubricant,demo_vendor,,,
Wire nuts and fasteners,demo_vendor,,,
Wired Stockroom Doorbell Kit with Push Button,demo_vendor,,,
batteries,demo_vendor,,,
detector,demo_vendor,,,
door bell,demo_vendor,,,
door bell button,demo_vendor,,,
lamp,demo_vendor,,,
parking and sourcing part,demo_vendor,,,
speaker chip,demo_vendor,,,
transformer,demo_vendor,,,
wiring harnes,demo_vendor,,,
LIFT,demo_vendor,,,
#12 thhn,demo_vendor,,,
1 jug wires cap,demo_vendor,,,
1. Safe Bolt Down - l a b o r,demo_vendor,,,
1/2 emt conduit,demo_vendor,,,
1/2 emt connectors,demo_vendor,,,
12-2 mc cable,demo_vendor,,,
12/2 MC Cable 250',demo_vendor,,,
